id,event,cycle,a,b,value,latency
12,reorder_wait,228,0,0,0,0
14,link,229,2,2,0,0
14,dispatch_idle_other,229,0,0,0,0
12,reorder_wait,229,0,0,0,0
14,link,230,2,2,0,0
14,dispatch_idle_other,230,0,0,0,0
12,reorder_wait,230,0,0,0,0
14,link,231,2,2,0,0
14,dispatch_idle_other,231,0,0,0,0
12,reorder_wait,231,0,0,0,0
14,link,232,2,2,0,0
14,dispatch_idle_other,232,0,0,0,0
12,reorder_wait,232,0,0,0,0
14,link,233,2,2,0,0
14,dispatch_idle_other,233,0,0,0,0
12,reorder_wait,233,0,0,0,0
14,link,234,2,2,0,0
14,dispatch_idle_other,234,0,0,0,0
12,reorder_wait,234,0,0,0,0
14,link,235,2,2,0,0
14,dispatch_idle_other,235,0,0,0,0
12,reorder_wait,235,0,0,0,0
14,link,236,2,2,0,0
14,dispatch_idle_other,236,0,0,0,0
12,compute_complete,236,0,0,1,0
12,compute_emit,236,0,0,1,0
12,reorder_wait,236,0,0,0,0
14,link,237,2,2,1,0
14,transform_emit,237,2,2,0,0
16,transform_accept,237,0,0,0,0
14,compute_unit,237,0,0,0,0
14,compute_accept,237,2,2,2,1
12,reorder_emit,237,0,0,1,0
18,parser_send,238,0,0,0,0
15,link,238,3,3,1,0
15,transform_emit,238,3,3,0,0
17,transform_accept,238,0,0,0,0
14,compute_complete,238,0,0,2,0
14,compute_emit,238,0,0,2,0
15,compute_unit,238,1,0,0,0
15,compute_accept,238,3,3,3,1
13,reorder_emit,238,0,0,1,0
19,parser_send,239,0,0,0,0
16,link,239,4,4,1,0
16,transform_emit,239,4,4,0,0
18,transform_accept,239,0,0,0,0
16,compute_unit,239,0,0,0,0
16,compute_accept,239,4,4,4,1
15,compute_complete,239,0,0,3,0
15,compute_emit,239,0,0,3,0
14,collector_blocked,239,0,0,0,0
20,parser_send,240,0,0,0,0
17,link,240,5,5,1,0
17,transform_emit,240,5,5,0,0
19,transform_accept,240,0,0,0,0
16,compute_complete,240,0,0,4,0
16,compute_emit,240,0,0,4,0
17,compute_unit,240,1,0,0,0
17,compute_accept,240,5,5,5,1
14,collector_blocked,240,0,0,0,0
12,output,240,0,0,1,0
21,parser_send,241,0,0,0,0
18,link,241,1836311903,1134903170,1,0
18,transform_emit,241,1836311903,1134903170,0,0
20,transform_accept,241,0,0,0,0
18,compute_unit,241,0,0,0,0
18,compute_accept,241,1836311903,1134903170,1,74
17,compute_complete,241,0,0,5,0
17,compute_emit,241,0,0,5,0
14,reorder_emit,241,0,0,2,0
22,parser_send,242,0,0,0,0
19,link,242,1,1,1,0
19,transform_emit,242,1,1,0,0
21,transform_accept,242,0,0,0,0
19,compute_unit,242,1,0,0,0
19,compute_accept,242,1,1,1,1
15,collector_blocked,242,0,0,0,0
23,parser_send,243,0,0,0,0
20,link,243,2,2,0,0
19,compute_complete,243,0,0,1,0
19,compute_emit,243,0,0,1,0
15,collector_blocked,243,0,0,0,0
13,output,243,0,0,1,0
20,link,244,2,2,0,0
20,dispatch_idle_other,244,0,0,0,0
15,reorder_emit,244,0,0,3,0
20,link,245,2,2,0,0
20,dispatch_idle_other,245,0,0,0,0
16,collector_blocked,245,0,0,0,0
20,link,246,2,2,0,0
20,dispatch_idle_other,246,0,0,0,0
16,collector_blocked,246,0,0,0,0
14,output,246,0,0,2,0
20,link,247,2,2,0,0
20,dispatch_idle_other,247,0,0,0,0
16,reorder_emit,247,0,0,4,0
20,link,248,2,2,0,0
20,dispatch_idle_other,248,0,0,0,0
17,collector_blocked,248,0,0,0,0
20,link,249,2,2,0,0
20,dispatch_idle_other,249,0,0,0,0
17,collector_blocked,249,0,0,0,0
15,output,249,0,0,3,0
20,link,250,2,2,0,0
20,dispatch_idle_other,250,0,0,0,0
17,reorder_emit,250,0,0,5,0
20,link,251,2,2,0,0
20,dispatch_idle_other,251,0,0,0,0
18,reorder_wait,251,0,0,0,0
20,link,252,2,2,0,0
20,dispatch_idle_other,252,0,0,0,0
18,reorder_wait,252,0,0,0,0
16,output,252,0,0,4,0
20,link,253,2,2,0,0
20,dispatch_idle_other,253,0,0,0,0
18,reorder_wait,253,0,0,0,0
20,link,254,2,2,0,0
20,dispatch_idle_other,254,0,0,0,0
18,reorder_wait,254,0,0,0,0
20,link,255,2,2,0,0
20,dispatch_idle_other,255,0,0,0,0
18,reorder_wait,255,0,0,0,0
17,output,255,0,0,5,0
20,link,256,2,2,0,0
20,dispatch_idle_other,256,0,0,0,0
18,reorder_wait,256,0,0,0,0
20,link,257,2,2,0,0
20,dispatch_idle_other,257,0,0,0,0
18,reorder_wait,257,0,0,0,0
20,link,258,2,2,0,0
20,dispatch_idle_other,258,0,0,0,0
18,reorder_wait,258,0,0,0,0
20,link,259,2,2,0,0
20,dispatch_idle_other,259,0,0,0,0
18,reorder_wait,259,0,0,0,0
20,link,260,2,2,0,0
20,dispatch_idle_other,260,0,0,0,0
18,reorder_wait,260,0,0,0,0
20,link,261,2,2,0,0
20,dispatch_idle_other,261,0,0,0,0
18,reorder_wait,261,0,0,0,0
20,link,262,2,2,0,0
20,dispatch_idle_other,262,0,0,0,0
18,reorder_wait,262,0,0,0,0
20,link,263,2,2,0,0
20,dispatch_idle_other,263,0,0,0,0
18,reorder_wait,263,0,0,0,0
20,link,264,2,2,0,0
20,dispatch_idle_other,264,0,0,0,0
18,reorder_wait,264,0,0,0,0
20,link,265,2,2,0,0
20,dispatch_idle_other,265,0,0,0,0
18,reorder_wait,265,0,0,0,0
20,link,266,2,2,0,0
20,dispatch_idle_other,266,0,0,0,0
18,reorder_wait,266,0,0,0,0
20,link,267,2,2,0,0
20,dispatch_idle_other,267,0,0,0,0
18,reorder_wait,267,0,0,0,0
20,link,268,2,2,0,0
20,dispatch_idle_other,268,0,0,0,0
18,reorder_wait,268,0,0,0,0
20,link,269,2,2,0,0
20,dispatch_idle_other,269,0,0,0,0
18,reorder_wait,269,0,0,0,0
20,link,270,2,2,0,0
20,dispatch_idle_other,270,0,0,0,0
18,reorder_wait,270,0,0,0,0
20,link,271,2,2,0,0
20,dispatch_idle_other,271,0,0,0,0
18,reorder_wait,271,0,0,0,0
20,link,272,2,2,0,0
20,dispatch_idle_other,272,0,0,0,0
18,reorder_wait,272,0,0,0,0
20,link,273,2,2,0,0
20,dispatch_idle_other,273,0,0,0,0
18,reorder_wait,273,0,0,0,0
20,link,274,2,2,0,0
20,dispatch_idle_other,274,0,0,0,0
18,reorder_wait,274,0,0,0,0
20,link,275,2,2,0,0
20,dispatch_idle_other,275,0,0,0,0
18,reorder_wait,275,0,0,0,0
20,link,276,2,2,0,0
20,dispatch_idle_other,276,0,0,0,0
18,reorder_wait,276,0,0,0,0
20,link,277,2,2,0,0
20,dispatch_idle_other,277,0,0,0,0
18,reorder_wait,277,0,0,0,0
20,link,278,2,2,0,0
20,dispatch_idle_other,278,0,0,0,0
18,reorder_wait,278,0,0,0,0
20,link,279,2,2,0,0
20,dispatch_idle_other,279,0,0,0,0
18,reorder_wait,279,0,0,0,0
20,link,280,2,2,0,0
20,dispatch_idle_other,280,0,0,0,0
18,reorder_wait,280,0,0,0,0
20,link,281,2,2,0,0
20,dispatch_idle_other,281,0,0,0,0
18,reorder_wait,281,0,0,0,0
20,link,282,2,2,0,0
20,dispatch_idle_other,282,0,0,0,0
18,reorder_wait,282,0,0,0,0
20,link,283,2,2,0,0
20,dispatch_idle_other,283,0,0,0,0
18,reorder_wait,283,0,0,0,0
20,link,284,2,2,0,0
20,dispatch_idle_other,284,0,0,0,0
18,reorder_wait,284,0,0,0,0
20,link,285,2,2,0,0
20,dispatch_idle_other,285,0,0,0,0
18,reorder_wait,285,0,0,0,0
20,link,286,2,2,0,0
20,dispatch_idle_other,286,0,0,0,0
18,reorder_wait,286,0,0,0,0
20,link,287,2,2,0,0
20,dispatch_idle_other,287,0,0,0,0
18,reorder_wait,287,0,0,0,0
20,link,288,2,2,0,0
20,dispatch_idle_other,288,0,0,0,0
18,reorder_wait,288,0,0,0,0
20,link,289,2,2,0,0
20,dispatch_idle_other,289,0,0,0,0
18,reorder_wait,289,0,0,0,0
20,link,290,2,2,0,0
20,dispatch_idle_other,290,0,0,0,0
18,reorder_wait,290,0,0,0,0
20,link,291,2,2,0,0
20,dispatch_idle_other,291,0,0,0,0
18,reorder_wait,291,0,0,0,0
20,link,292,2,2,0,0
20,dispatch_idle_other,292,0,0,0,0
18,reorder_wait,292,0,0,0,0
20,link,293,2,2,0,0
20,dispatch_idle_other,293,0,0,0,0
18,reorder_wait,293,0,0,0,0
20,link,294,2,2,0,0
20,dispatch_idle_other,294,0,0,0,0
18,reorder_wait,294,0,0,0,0
20,link,295,2,2,0,0
20,dispatch_idle_other,295,0,0,0,0
18,reorder_wait,295,0,0,0,0
20,link,296,2,2,0,0
20,dispatch_idle_other,296,0,0,0,0
18,reorder_wait,296,0,0,0,0
20,link,297,2,2,0,0
20,dispatch_idle_other,297,0,0,0,0
18,reorder_wait,297,0,0,0,0
20,link,298,2,2,0,0
20,dispatch_idle_other,298,0,0,0,0
18,reorder_wait,298,0,0,0,0
20,link,299,2,2,0,0
20,dispatch_idle_other,299,0,0,0,0
18,reorder_wait,299,0,0,0,0
20,link,300,2,2,0,0
20,dispatch_idle_other,300,0,0,0,0
18,reorder_wait,300,0,0,0,0
20,link,301,2,2,0,0
20,dispatch_idle_other,301,0,0,0,0
18,reorder_wait,301,0,0,0,0
20,link,302,2,2,0,0
20,dispatch_idle_other,302,0,0,0,0
18,reorder_wait,302,0,0,0,0
20,link,303,2,2,0,0
20,dispatch_idle_other,303,0,0,0,0
18,reorder_wait,303,0,0,0,0
20,link,304,2,2,0,0
20,dispatch_idle_other,304,0,0,0,0
18,reorder_wait,304,0,0,0,0
20,link,305,2,2,0,0
20,dispatch_idle_other,305,0,0,0,0
18,reorder_wait,305,0,0,0,0
20,link,306,2,2,0,0
20,dispatch_idle_other,306,0,0,0,0
18,reorder_wait,306,0,0,0,0
20,link,307,2,2,0,0
20,dispatch_idle_other,307,0,0,0,0
18,reorder_wait,307,0,0,0,0
20,link,308,2,2,0,0
20,dispatch_idle_other,308,0,0,0,0
18,reorder_wait,308,0,0,0,0
20,link,309,2,2,0,0
20,dispatch_idle_other,309,0,0,0,0
18,reorder_wait,309,0,0,0,0
20,link,310,2,2,0,0
20,dispatch_idle_other,310,0,0,0,0
18,reorder_wait,310,0,0,0,0
20,link,311,2,2,0,0
20,dispatch_idle_other,311,0,0,0,0
18,reorder_wait,311,0,0,0,0
20,link,312,2,2,0,0
20,dispatch_idle_other,312,0,0,0,0
18,reorder_wait,312,0,0,0,0
20,link,313,2,2,0,0
20,dispatch_idle_other,313,0,0,0,0
18,reorder_wait,313,0,0,0,0
20,link,314,2,2,0,0
20,dispatch_idle_other,314,0,0,0,0
18,reorder_wait,314,0,0,0,0
20,link,315,2,2,0,0
20,dispatch_idle_other,315,0,0,0,0
18,compute_complete,315,0,0,1,0
18,compute_emit,315,0,0,1,0
18,reorder_wait,315,0,0,0,0
20,link,316,2,2,1,0
20,transform_emit,316,2,2,0,0
22,transform_accept,316,0,0,0,0
20,compute_unit,316,0,0,0,0
20,compute_accept,316,2,2,2,1
18,reorder_emit,316,0,0,1,0
24,parser_send,317,0,0,0,0
21,link,317,3,3,1,0
21,transform_emit,317,3,3,0,0
23,transform_accept,317,0,0,0,0
20,compute_complete,317,0,0,2,0
20,compute_emit,317,0,0,2,0
21,compute_unit,317,1,0,0,0
21,compute_accept,317,3,3,3,1
19,reorder_emit,317,0,0,1,0
25,parser_send,318,0,0,0,0
22,link,318,4,4,1,0
22,transform_emit,318,4,4,0,0
24,transform_accept,318,0,0,0,0
22,compute_unit,318,0,0,0,0
22,compute_accept,318,4,4,4,1
21,compute_complete,318,0,0,3,0
21,compute_emit,318,0,0,3,0
20,collector_blocked,318,0,0,0,0
18,output,318,0,0,1,0
26,parser_send,319,0,0,0,0
23,link,319,5,5,1,0
23,transform_emit,319,5,5,0,0
25,transform_accept,319,0,0,0,0
22,compute_complete,319,0,0,4,0
22,compute_emit,319,0,0,4,0
23,compute_unit,319,1,0,0,0
23,compute_accept,319,5,5,5,1
20,reorder_emit,319,0,0,2,0
27,parser_send,320,0,0,0,0
24,link,320,1836311903,1134903170,1,0
24,transform_emit,320,1836311903,1134903170,0,0
26,transform_accept,320,0,0,0,0
24,compute_unit,320,0,0,0,0
24,compute_accept,320,1836311903,1134903170,1,74
23,compute_complete,320,0,0,5,0
23,compute_emit,320,0,0,5,0
21,collector_blocked,320,0,0,0,0
28,parser_send,321,0,0,0,0
25,link,321,1,1,1,0
25,transform_emit,321,1,1,0,0
27,transform_accept,321,0,0,0,0
25,compute_unit,321,1,0,0,0
25,compute_accept,321,1,1,1,1
21,collector_blocked,321,0,0,0,0
19,output,321,0,0,1,0
29,parser_send,322,0,0,0,0
26,link,322,2,2,0,0
25,compute_complete,322,0,0,1,0
25,compute_emit,322,0,0,1,0
21,reorder_emit,322,0,0,3,0
26,link,323,2,2,0,0
26,dispatch_idle_other,323,0,0,0,0
22,collector_blocked,323,0,0,0,0
26,link,324,2,2,0,0
26,dispatch_idle_other,324,0,0,0,0
22,collector_blocked,324,0,0,0,0
20,output,324,0,0,2,0
26,link,325,2,2,0,0
26,dispatch_idle_other,325,0,0,0,0
22,reorder_emit,325,0,0,4,0
26,link,326,2,2,0,0
26,dispatch_idle_other,326,0,0,0,0
23,collector_blocked,326,0,0,0,0
26,link,327,2,2,0,0
26,dispatch_idle_other,327,0,0,0,0
23,collector_blocked,327,0,0,0,0
21,output,327,0,0,3,0
26,link,328,2,2,0,0
26,dispatch_idle_other,328,0,0,0,0
23,reorder_emit,328,0,0,5,0
26,link,329,2,2,0,0
26,dispatch_idle_other,329,0,0,0,0
24,reorder_wait,329,0,0,0,0
26,link,330,2,2,0,0
26,dispatch_idle_other,330,0,0,0,0
24,reorder_wait,330,0,0,0,0
22,output,330,0,0,4,0
26,link,331,2,2,0,0
26,dispatch_idle_other,331,0,0,0,0
24,reorder_wait,331,0,0,0,0
26,link,332,2,2,0,0
26,dispatch_idle_other,332,0,0,0,0
24,reorder_wait,332,0,0,0,0
26,link,333,2,2,0,0
26,dispatch_idle_other,333,0,0,0,0
24,reorder_wait,333,0,0,0,0
23,output,333,0,0,5,0
26,link,334,2,2,0,0
26,dispatch_idle_other,334,0,0,0,0
24,reorder_wait,334,0,0,0,0
26,link,335,2,2,0,0
26,dispatch_idle_other,335,0,0,0,0
24,reorder_wait,335,0,0,0,0
26,link,336,2,2,0,0
26,dispatch_idle_other,336,0,0,0,0
24,reorder_wait,336,0,0,0,0
26,link,337,2,2,0,0
26,dispatch_idle_other,337,0,0,0,0
24,reorder_wait,337,0,0,0,0
26,link,338,2,2,0,0
26,dispatch_idle_other,338,0,0,0,0
24,reorder_wait,338,0,0,0,0
26,link,339,2,2,0,0
26,dispatch_idle_other,339,0,0,0,0
24,reorder_wait,339,0,0,0,0
26,link,340,2,2,0,0
26,dispatch_idle_other,340,0,0,0,0
24,reorder_wait,340,0,0,0,0
26,link,341,2,2,0,0
26,dispatch_idle_other,341,0,0,0,0
24,reorder_wait,341,0,0,0,0
26,link,342,2,2,0,0
26,dispatch_idle_other,342,0,0,0,0
24,reorder_wait,342,0,0,0,0
26,link,343,2,2,0,0
26,dispatch_idle_other,343,0,0,0,0
24,reorder_wait,343,0,0,0,0
26,link,344,2,2,0,0
26,dispatch_idle_other,344,0,0,0,0
24,reorder_wait,344,0,0,0,0
26,link,345,2,2,0,0
26,dispatch_idle_other,345,0,0,0,0
24,reorder_wait,345,0,0,0,0
26,link,346,2,2,0,0
26,dispatch_idle_other,346,0,0,0,0
24,reorder_wait,346,0,0,0,0
26,link,347,2,2,0,0
26,dispatch_idle_other,347,0,0,0,0
24,reorder_wait,347,0,0,0,0
26,link,348,2,2,0,0
26,dispatch_idle_other,348,0,0,0,0
24,reorder_wait,348,0,0,0,0
26,link,349,2,2,0,0
26,dispatch_idle_other,349,0,0,0,0
24,reorder_wait,349,0,0,0,0
26,link,350,2,2,0,0
26,dispatch_idle_other,350,0,0,0,0
24,reorder_wait,350,0,0,0,0
26,link,351,2,2,0,0
26,dispatch_idle_other,351,0,0,0,0
24,reorder_wait,351,0,0,0,0
26,link,352,2,2,0,0
26,dispatch_idle_other,352,0,0,0,0
24,reorder_wait,352,0,0,0,0
26,link,353,2,2,0,0
26,dispatch_idle_other,353,0,0,0,0
24,reorder_wait,353,0,0,0,0
26,link,354,2,2,0,0
26,dispatch_idle_other,354,0,0,0,0
24,reorder_wait,354,0,0,0,0
26,link,355,2,2,0,0
26,dispatch_idle_other,355,0,0,0,0
24,reorder_wait,355,0,0,0,0
26,link,356,2,2,0,0
26,dispatch_idle_other,356,0,0,0,0
24,reorder_wait,356,0,0,0,0
26,link,357,2,2,0,0
26,dispatch_idle_other,357,0,0,0,0
24,reorder_wait,357,0,0,0,0
26,link,358,2,2,0,0
26,dispatch_idle_other,358,0,0,0,0
24,reorder_wait,358,0,0,0,0
26,link,359,2,2,0,0
26,dispatch_idle_other,359,0,0,0,0
24,reorder_wait,359,0,0,0,0
26,link,360,2,2,0,0
26,dispatch_idle_other,360,0,0,0,0
24,reorder_wait,360,0,0,0,0
26,link,361,2,2,0,0
26,dispatch_idle_other,361,0,0,0,0
24,reorder_wait,361,0,0,0,0
26,link,362,2,2,0,0
26,dispatch_idle_other,362,0,0,0,0
24,reorder_wait,362,0,0,0,0
26,link,363,2,2,0,0
26,dispatch_idle_other,363,0,0,0,0
24,reorder_wait,363,0,0,0,0
26,link,364,2,2,0,0
26,dispatch_idle_other,364,0,0,0,0
24,reorder_wait,364,0,0,0,0
26,link,365,2,2,0,0
26,dispatch_idle_other,365,0,0,0,0
24,reorder_wait,365,0,0,0,0
26,link,366,2,2,0,0
26,dispatch_idle_other,366,0,0,0,0
24,reorder_wait,366,0,0,0,0
26,link,367,2,2,0,0
26,dispatch_idle_other,367,0,0,0,0
24,reorder_wait,367,0,0,0,0
26,link,368,2,2,0,0
26,dispatch_idle_other,368,0,0,0,0
24,reorder_wait,368,0,0,0,0
26,link,369,2,2,0,0
26,dispatch_idle_other,369,0,0,0,0
24,reorder_wait,369,0,0,0,0
26,link,370,2,2,0,0
26,dispatch_idle_other,370,0,0,0,0
24,reorder_wait,370,0,0,0,0
26,link,371,2,2,0,0
26,dispatch_idle_other,371,0,0,0,0
24,reorder_wait,371,0,0,0,0
26,link,372,2,2,0,0
26,dispatch_idle_other,372,0,0,0,0
24,reorder_wait,372,0,0,0,0
26,link,373,2,2,0,0
26,dispatch_idle_other,373,0,0,0,0
24,reorder_wait,373,0,0,0,0
26,link,374,2,2,0,0
26,dispatch_idle_other,374,0,0,0,0
24,reorder_wait,374,0,0,0,0
26,link,375,2,2,0,0
26,dispatch_idle_other,375,0,0,0,0
24,reorder_wait,375,0,0,0,0
26,link,376,2,2,0,0
26,dispatch_idle_other,376,0,0,0,0
24,reorder_wait,376,0,0,0,0
26,link,377,2,2,0,0
26,dispatch_idle_other,377,0,0,0,0
24,reorder_wait,377,0,0,0,0
26,link,378,2,2,0,0
26,dispatch_idle_other,378,0,0,0,0
24,reorder_wait,378,0,0,0,0
26,link,379,2,2,0,0
26,dispatch_idle_other,379,0,0,0,0
24,reorder_wait,379,0,0,0,0
26,link,380,2,2,0,0
26,dispatch_idle_other,380,0,0,0,0
24,reorder_wait,380,0,0,0,0
26,link,381,2,2,0,0
26,dispatch_idle_other,381,0,0,0,0
24,reorder_wait,381,0,0,0,0
26,link,382,2,2,0,0
26,dispatch_idle_other,382,0,0,0,0
24,reorder_wait,382,0,0,0,0
26,link,383,2,2,0,0
26,dispatch_idle_other,383,0,0,0,0
24,reorder_wait,383,0,0,0,0
26,link,384,2,2,0,0
26,dispatch_idle_other,384,0,0,0,0
24,reorder_wait,384,0,0,0,0
26,link,385,2,2,0,0
26,dispatch_idle_other,385,0,0,0,0
24,reorder_wait,385,0,0,0,0
26,link,386,2,2,0,0
26,dispatch_idle_other,386,0,0,0,0
24,reorder_wait,386,0,0,0,0
26,link,387,2,2,0,0
26,dispatch_idle_other,387,0,0,0,0
24,reorder_wait,387,0,0,0,0
26,link,388,2,2,0,0
26,dispatch_idle_other,388,0,0,0,0
24,reorder_wait,388,0,0,0,0
26,link,389,2,2,0,0
26,dispatch_idle_other,389,0,0,0,0
24,reorder_wait,389,0,0,0,0
26,link,390,2,2,0,0
26,dispatch_idle_other,390,0,0,0,0
24,reorder_wait,390,0,0,0,0
26,link,391,2,2,0,0
26,dispatch_idle_other,391,0,0,0,0
24,reorder_wait,391,0,0,0,0
26,link,392,2,2,0,0
26,dispatch_idle_other,392,0,0,0,0
24,reorder_wait,392,0,0,0,0
26,link,393,2,2,0,0
26,dispatch_idle_other,393,0,0,0,0
24,reorder_wait,393,0,0,0,0
26,link,394,2,2,0,0
26,dispatch_idle_other,394,0,0,0,0
24,compute_complete,394,0,0,1,0
24,compute_emit,394,0,0,1,0
24,reorder_wait,394,0,0,0,0
26,link,395,2,2,1,0
26,transform_emit,395,2,2,0,0
28,transform_accept,395,0,0,0,0
26,compute_unit,395,0,0,0,0
26,compute_accept,395,2,2,2,1
24,reorder_emit,395,0,0,1,0
30,parser_send,396,0,0,0,0
27,link,396,3,3,1,0
27,transform_emit,396,3,3,0,0
29,transform_accept,396,0,0,0,0
26,compute_complete,396,0,0,2,0
26,compute_emit,396,0,0,2,0
27,compute_unit,396,1,0,0,0
27,compute_accept,396,3,3,3,1
25,reorder_emit,396,0,0,1,0
24,output,396,0,0,1,0
31,parser_send,397,0,0,0,0
28,link,397,4,4,1,0
28,transform_emit,397,4,4,0,0
30,transform_accept,397,0,0,0,0
28,compute_unit,397,0,0,0,0
28,compute_accept,397,4,4,4,1
27,compute_complete,397,0,0,3,0
27,compute_emit,397,0,0,3,0
26,reorder_emit,397,0,0,2,0
32,parser_send,398,0,0,0,0
29,link,398,5,5,1,0
29,transform_emit,398,5,5,0,0
31,transform_accept,398,0,0,0,0
28,compute_complete,398,0,0,4,0
28,compute_emit,398,0,0,4,0
29,compute_unit,398,1,0,0,0
29,compute_accept,398,5,5,5,1
27,collector_blocked,398,0,0,0,0
33,parser_send,399,0,0,0,0
30,link,399,1836311903,1134903170,1,0
30,transform_emit,399,1836311903,1134903170,0,0
32,transform_accept,399,0,0,0,0
30,compute_unit,399,0,0,0,0
30,compute_accept,399,1836311903,1134903170,1,74
29,compute_complete,399,0,0,5,0
29,compute_emit,399,0,0,5,0
27,collector_blocked,399,0,0,0,0
25,output,399,0,0,1,0
34,parser_send,400,0,0,0,0
31,link,400,1,1,1,0
31,transform_emit,400,1,1,0,0
33,transform_accept,400,0,0,0,0
31,compute_unit,400,1,0,0,0
31,compute_accept,400,1,1,1,1
27,reorder_emit,400,0,0,3,0
35,parser_send,401,0,0,0,0
32,link,401,2,2,0,0
31,compute_complete,401,0,0,1,0
31,compute_emit,401,0,0,1,0
28,collector_blocked,401,0,0,0,0
32,link,402,2,2,0,0
32,dispatch_idle_other,402,0,0,0,0
28,collector_blocked,402,0,0,0,0
26,output,402,0,0,2,0
32,link,403,2,2,0,0
32,dispatch_idle_other,403,0,0,0,0
28,reorder_emit,403,0,0,4,0
32,link,404,2,2,0,0
32,dispatch_idle_other,404,0,0,0,0
29,collector_blocked,404,0,0,0,0
32,link,405,2,2,0,0
32,dispatch_idle_other,405,0,0,0,0
29,collector_blocked,405,0,0,0,0
27,output,405,0,0,3,0
32,link,406,2,2,0,0
32,dispatch_idle_other,406,0,0,0,0
29,reorder_emit,406,0,0,5,0
32,link,407,2,2,0,0
32,dispatch_idle_other,407,0,0,0,0
30,reorder_wait,407,0,0,0,0
32,link,408,2,2,0,0
32,dispatch_idle_other,408,0,0,0,0
30,reorder_wait,408,0,0,0,0
28,output,408,0,0,4,0
32,link,409,2,2,0,0
32,dispatch_idle_other,409,0,0,0,0
30,reorder_wait,409,0,0,0,0
32,link,410,2,2,0,0
32,dispatch_idle_other,410,0,0,0,0
30,reorder_wait,410,0,0,0,0
32,link,411,2,2,0,0
32,dispatch_idle_other,411,0,0,0,0
30,reorder_wait,411,0,0,0,0
29,output,411,0,0,5,0
32,link,412,2,2,0,0
32,dispatch_idle_other,412,0,0,0,0
30,reorder_wait,412,0,0,0,0
32,link,413,2,2,0,0
32,dispatch_idle_other,413,0,0,0,0
30,reorder_wait,413,0,0,0,0
32,link,414,2,2,0,0
32,dispatch_idle_other,414,0,0,0,0
30,reorder_wait,414,0,0,0,0
32,link,415,2,2,0,0
32,dispatch_idle_other,415,0,0,0,0
30,reorder_wait,415,0,0,0,0
32,link,416,2,2,0,0
32,dispatch_idle_other,416,0,0,0,0
30,reorder_wait,416,0,0,0,0
32,link,417,2,2,0,0
32,dispatch_idle_other,417,0,0,0,0
30,reorder_wait,417,0,0,0,0
32,link,418,2,2,0,0
32,dispatch_idle_other,418,0,0,0,0
30,reorder_wait,418,0,0,0,0
32,link,419,2,2,0,0
32,dispatch_idle_other,419,0,0,0,0
30,reorder_wait,419,0,0,0,0
32,link,420,2,2,0,0
32,dispatch_idle_other,420,0,0,0,0
30,reorder_wait,420,0,0,0,0
32,link,421,2,2,0,0
32,dispatch_idle_other,421,0,0,0,0
30,reorder_wait,421,0,0,0,0
32,link,422,2,2,0,0
32,dispatch_idle_other,422,0,0,0,0
30,reorder_wait,422,0,0,0,0
32,link,423,2,2,0,0
32,dispatch_idle_other,423,0,0,0,0
30,reorder_wait,423,0,0,0,0
32,link,424,2,2,0,0
32,dispatch_idle_other,424,0,0,0,0
30,reorder_wait,424,0,0,0,0
32,link,425,2,2,0,0
32,dispatch_idle_other,425,0,0,0,0
30,reorder_wait,425,0,0,0,0
32,link,426,2,2,0,0
32,dispatch_idle_other,426,0,0,0,0
30,reorder_wait,426,0,0,0,0
32,link,427,2,2,0,0
32,dispatch_idle_other,427,0,0,0,0
30,reorder_wait,427,0,0,0,0
32,link,428,2,2,0,0
32,dispatch_idle_other,428,0,0,0,0
30,reorder_wait,428,0,0,0,0
32,link,429,2,2,0,0
32,dispatch_idle_other,429,0,0,0,0
30,reorder_wait,429,0,0,0,0
32,link,430,2,2,0,0
32,dispatch_idle_other,430,0,0,0,0
30,reorder_wait,430,0,0,0,0
32,link,431,2,2,0,0
32,dispatch_idle_other,431,0,0,0,0
30,reorder_wait,431,0,0,0,0
32,link,432,2,2,0,0
32,dispatch_idle_other,432,0,0,0,0
30,reorder_wait,432,0,0,0,0
32,link,433,2,2,0,0
32,dispatch_idle_other,433,0,0,0,0
30,reorder_wait,433,0,0,0,0
32,link,434,2,2,0,0
32,dispatch_idle_other,434,0,0,0,0
30,reorder_wait,434,0,0,0,0
32,link,435,2,2,0,0
32,dispatch_idle_other,435,0,0,0,0
30,reorder_wait,435,0,0,0,0
32,link,436,2,2,0,0
32,dispatch_idle_other,436,0,0,0,0
30,reorder_wait,436,0,0,0,0
32,link,437,2,2,0,0
32,dispatch_idle_other,437,0,0,0,0
30,reorder_wait,437,0,0,0,0
32,link,438,2,2,0,0
32,dispatch_idle_other,438,0,0,0,0
30,reorder_wait,438,0,0,0,0
32,link,439,2,2,0,0
32,dispatch_idle_other,439,0,0,0,0
30,reorder_wait,439,0,0,0,0
32,link,440,2,2,0,0
32,dispatch_idle_other,440,0,0,0,0
30,reorder_wait,440,0,0,0,0
32,link,441,2,2,0,0
32,dispatch_idle_other,441,0,0,0,0
30,reorder_wait,441,0,0,0,0
32,link,442,2,2,0,0
32,dispatch_idle_other,442,0,0,0,0
30,reorder_wait,442,0,0,0,0
32,link,443,2,2,0,0
32,dispatch_idle_other,443,0,0,0,0
30,reorder_wait,443,0,0,0,0
32,link,444,2,2,0,0
32,dispatch_idle_other,444,0,0,0,0
